position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
11,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",jjHUZmy4NfY,2025-04-27T05:00:49Z,"2025-04-27 05:00:49","How Lean Management Transformed a Health Care System | Quality Time with Dr. Schaal","Lean management focuses on continuous improvement by making incremental process changes to improve quality and efficiency. In this episode, Dr. Eric Dickson, president and CEO of UMass Memorial Health, shares how lean management principles transformed the largest not-for-profit health care system in central Massachusetts. Expert: Eric W. Dickson MD, MHCM, FACEP, President & CEO UMass Memorial Health Notable topics covered: - Lean management methodology - Continuous process improvement - Emergency room efficiency - True north metrics","Houston Methodist Hospital,healthcare,public health",27,Education,Health,PT28M13S,1693,2d,hd,false,en,en,https://i.ytimg.com/vi/jjHUZmy4NfY/maxresdefault.jpg,,,,,17,0,,0,0
12,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",abu127sgd8k,2025-04-26T06:00:00Z,"2025-04-26 06:00:00","Maintaining Quality Across Vascular Surgery Subspecialties | Quality Time with Dr. Schaal","The world of vascular surgery comprises a wide range of specialties. How does a hospital system manage quality across fields to ensure the best patient outcomes possible during surgery and beyond? In this episode, Dr. Schaal discusses generational advancements in vascular surgery and the charge to manage quality across specialties in a large hospital system with Dr. Alan Lumsden, medical director of the world-renowned Houston Methodist DeBakey Heart & Vascular Center. Guest: Dr. Alan Lumsden, Houston Methodist's Walter W. Fondren III Distinguished Endowed Chair, Medical Director of the Houston Methodist DeBakey Heart & Vascular Center, Professor & Chairman of the Department of Cardiovascular Surgery Associates Notable topics covered: - Creation of the Houston Methodist DeBakey Heart & Vascular Center - Vascular surgery specialties - Advancements in vascular surgery - Quality standardization across large hospital systems","Houston Methodist Hospital,healthcare,public health",27,Education,"Health,Knowledge",PT23M34S,1414,2d,hd,false,en,en,https://i.ytimg.com/vi/abu127sgd8k/maxresdefault.jpg,,,,,17,1,,0,0
13,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",GvLAnb-7WPw,2025-04-26T05:00:27Z,"2025-04-26 05:00:27","Health Care Accreditation and Certification | Quality Time with Dr. Schaal","What are health care accreditations and certifications? Why are they important? Who conducts them? Providing the highest quality care in the safest environments possible is both the goal and the responsibility of health care organizations. But how is quality defined and measured? And by whom? In this episode, Dr. Schaal discusses health care accreditation and certification with Mr. Kelly Proctor, president of DNV Healthcare. Expert: Mr. Kelly Proctor, President of DNV Healthcare Notable topics covered: - Importance of accreditation and certification - Readiness reviews and accreditation visits - High reliability and just culture","Houston Methodist Hospital,healthcare,public health",27,Education,"Health,Knowledge",PT23M27S,1407,2d,hd,false,en,en,https://i.ytimg.com/vi/GvLAnb-7WPw/maxresdefault.jpg,,,,,11,1,,0,0
14,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",a68p-vB5Q3o,2025-04-24T20:55:55Z,"2025-04-24 20:55:55","On the Field with Yordan Alvarez | Houston Methodist","Yordan Alvarez, left fielder for the Houston Astros, shares how he came to love baseball and his hopes for the Astros’ season. Houston Methodist is the official health care provider of the Houston Astros.","astros,baseball,houston astros,mlb,sports,sports medicine",27,Education,"Baseball,Sport",PT1M1S,61,2d,hd,false,,,,,,,,43,1,,0,1
15,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",8hMYFKbcWk0,2025-04-23T21:57:48Z,"2025-04-23 21:57:48","What is the best way to relieve period cramps?","If you're one of the one in eight women who experience period cramps during your menstrual cycle, your time of the month is probably the worst time of the month. Here are some tips to help relieve your period cramps.","gynecologist,health care,healthcare,menstrual cycle,obgyn,period cramp relief,period cramps,women's health",27,Education,"Health,Lifestyle_(sociology)",PT32S,32,2d,hd,false,,,https://i.ytimg.com/vi/8hMYFKbcWk0/maxresdefault.jpg,,,,,186,2,,0,0
16,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",oCO-dIT_uRs,2025-04-23T17:00:59Z,"2025-04-23 17:00:59","Preventing Transplant Rejection | Houston Methodist","In a groundbreaking study, Houston Methodist researchers identified a ""troublesome"" subset of T cells in transplant recipients that may prove to be an effective therapeutic target to prevent transplant rejection. Using single-cell RNA sequencing to analyze the CD4+ T cell response in transplantation scenarios, Dr. Wenhao Chen and his team identified a subset of CD4+ T cells that acts like stem cells and continuously generates functionally mature effector T cells that attack transplanted organs.","CD4 T cell,Houston Methodist Hospital,Houston Methodist Research Institute,T cell,Texas Medical Center,Wenhao Chen,transplant,transplant immunology,transplant rejection",27,Education,"Health,Knowledge",PT5M6S,306,2d,hd,true,,,https://i.ytimg.com/vi/oCO-dIT_uRs/maxresdefault.jpg,,,,,137,7,,0,0
17,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",fx-UKauX-Qc,2025-04-22T23:00:26Z,"2025-04-22 23:00:26","The Healing Garden | The Unit: Cancer","Happy Earth Day! 🌎 This is the Horizon Hope Garden. Located on the roof of our outpatient center and viewable from inside our cancer infusion rooms, we created the garden to offer some peace and calm during a difficult time.","earth day,garden",27,Education,Health,PT1M1S,61,2d,hd,false,,,https://i.ytimg.com/vi/fx-UKauX-Qc/maxresdefault.jpg,,,,,93,2,,0,0
18,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",gf4un7buNmg,2025-04-21T19:00:21Z,"2025-04-21 19:00:21","The Side Effects of Nicotine Pouches","Nicotine pouches, such as ZYN, are growing in popularity — especially after the FDA recently authorized the marketing of certain products. But does tobacco-free and smoke-free really mean risk-free?","advice from a doctor,nicotine,nicotine pouches,physician,primary care,primary care doctor,primary care physician,side effects of nicotine,side effects of nicotine pouches,zyn,zyn side effects,zyns",27,Education,"Health,Society",PT23S,23,2d,hd,false,,,https://i.ytimg.com/vi/gf4un7buNmg/maxresdefault.jpg,,,,,650,6,,0,1
19,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",cGDUJObkpA0,2025-04-18T17:00:18Z,"2025-04-18 17:00:18","Is it safe to pump while pregnant?#breastfeeding #maternalhealth #womenshealth",,"breastfeeding,breastfeeding tips,maternal health,pregnancy,pumping,pumping tips,women's health",27,Education,"Health,Lifestyle_(sociology)",PT33S,33,2d,hd,false,,,https://i.ytimg.com/vi/cGDUJObkpA0/maxresdefault.jpg,,,,,172,3,,0,0
20,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",z1s9g8ZYyWQ,2025-04-17T19:40:04Z,"2025-04-17 19:40:04","Ask An OB-GYN: Is It Safe To Pump While Pregnant? | Houston Methodist","Dr. Lexanne G. Mauney, an OB-GYN with Houston Methodist, answers common questions about breastfeeding, including whether it is safe to pump breast milk while pregnant, whether to avoid any foods while breastfeeding, and how much someone should eat to breastfeed successfully.","ask an obgyn,breast milk,breastfeeding,maternal health,obgyn,pregnancy",27,Education,"Health,Knowledge",PT1M49S,109,2d,hd,true,,,,,,,,386,3,,0,1
21,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",GkTh1hmTrdk,2025-04-16T19:00:13Z,"2025-04-16 19:00:13","Follow one patient’s journey with colorectal cancer. Full story on our channel. #patientstory",,,27,Education,Health,PT44S,44,2d,hd,false,en,en,https://i.ytimg.com/vi/GkTh1hmTrdk/maxresdefault.jpg,,,,,70,2,,0,0
22,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",SUekLnv83AI,2025-04-14T18:00:35Z,"2025-04-14 18:00:35","Follow Dr. Abu-Shahin during an average day in the oncology clinic. #cancer #oncology #dayinthelife",,,27,Education,Health,PT1M1S,61,2d,hd,false,en,en,https://i.ytimg.com/vi/SUekLnv83AI/maxresdefault.jpg,,,,,25,0,,0,0
23,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",rWS1lEoZTgo,2025-04-11T21:58:57Z,"2025-04-11 21:58:57","Best Time to Work Out According to a Doctor | Houston Methodist","Dr. Gabriela Zambrano Hill, a primary care physician at Houston Methodist, talks about exercise, including the best time to work out, how much exercise you need, and whether you should do low- or high-impact exercise.","doctor recommendations on fitness,doctor says,exercise tips,fitness tips,healthy living,primary care",27,Education,Health,PT2M19S,139,2d,hd,true,,,,,,,,56,1,,0,0
24,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",SHvjLqkSrEE,2025-04-09T19:00:21Z,"2025-04-09 19:00:21","#vertigo #symptoms #vertigosymptoms #vertigotreatment #ent #health #earhealth #audiology",,,27,Education,"Health,Knowledge",PT8S,8,2d,hd,false,en,en,https://i.ytimg.com/vi/SHvjLqkSrEE/maxresdefault.jpg,,,,,59,0,,0,0
25,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",7hGlimcSzHU,2025-04-08T19:00:09Z,"2025-04-08 19:00:09","How much sleep do you need? #sleep #sleepbetter #sleepmedicine #sleepwellness #sleepexperts",,,27,Education,Health,PT8S,8,2d,hd,false,en,en,https://i.ytimg.com/vi/7hGlimcSzHU/maxresdefault.jpg,,,,,89,0,,0,0
26,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",tpUzaMsgfOo,2025-04-08T14:09:02Z,"2025-04-08 14:09:02","Cardiology Roundtable: The Social Determinants of Health and Exposome | Houston Methodist","William A. Zoghbi, MD, MACC, FAHA, FASE moderates a roundtable discussion with Khurram Nasir, MD, Eleonora Avenatti, MD, DABOM, and Sadeer Al-Kindi, MD, on topics including the social determinants of health and exposome, and their effects on cardiovascular care delivery.","Eleonora Avenatti,Houston Methodist,Houston Methodist Hospital,Khurram Nasir,Sadeer Al-Kindi,Texas Medical Center,William Zoghbi,cardiology,cardiometabolic disease,cardiovascular health,environment,exposome,green space,social determinants of health",27,Education,"Health,Society",PT50M23S,3023,2d,hd,true,,,https://i.ytimg.com/vi/tpUzaMsgfOo/maxresdefault.jpg,,,,,98,5,,0,0
27,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",4cyNZ7nqRBQ,2025-04-07T17:36:29Z,"2025-04-07 17:36:29","Are nicotine pouches bad for you? #nicotinepouches #zyns #zynsideeffects",,,27,Education,"Health,Society",PT36S,36,2d,hd,false,en,en,https://i.ytimg.com/vi/4cyNZ7nqRBQ/maxresdefault.jpg,,,,,1859,13,,0,0
28,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",llpNnMFrtDc,2025-04-04T20:08:44Z,"2025-04-04 20:08:44","Learn to recognize the signs of stroke. #stroke #befast #neurology #strokesymptoms",,,27,Education,Health,PT8S,8,2d,hd,false,en,en,https://i.ytimg.com/vi/llpNnMFrtDc/maxresdefault.jpg,,,,,561,0,,0,0
29,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",bFqJcbbaZek,2025-04-04T05:15:04Z,"2025-04-04 05:15:04","Viral-Associated Nephropathy | Renal Grand Rounds","With the rise of global viral outbreaks, immunocompromised hosts and increasing use of immunosuppressive therapies, viral nephropathy is an emerging contributor to acute and chronic kidney disease. Early recognition, understanding mechanisms of injury, and collaboration with infectious disease specialists is critical for successful management of the patient. At the conclusion of this activity, participants should have an understanding about: - Mechanisms of direct and indirect viral-mediated kidney injury. - Host-related factors that predispose patients to viral nephropathy. - Treatment options for specific viral nephropathies. Renuka Tolani, DO Nephrology Fellow, PGY-5 Course Directors: Angelina Edwards, MD CME Committee: Angelina Edwards, MD, Anna Kagan, MD, PhD, George Nassar, MD, Peter Nguyen, MD","Houston Methodist Hospital,healthcare,public health",27,Education,"Health,Knowledge",PT48M27S,2907,2d,hd,false,en,en,https://i.ytimg.com/vi/bFqJcbbaZek/maxresdefault.jpg,,,,,44,0,,0,0
30,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",AE-FHNowKTI,2025-04-04T05:00:08Z,"2025-04-04 05:00:08","APOL1-Genes, Environment and Disease | Renal Grand Rounds","APOL1 genetic variants have been strongly associated with an increased risk of kidney disease, particularly among individuals of African ancestry. However, the mechanisms driving this risk remain incompletely understood. There is a critical need to explore both the biological pathways linking APOL1 to kidney dysfunction and the polygenic and environmental factors that modify disease progression. A deeper understanding of these interactions will inform targeted interventions, improve risk prediction, and guide the development of precision medicine approaches for individuals affected by APOL1-associated kidney disease. At the conclusion of this activity, the participant should be able to: - Understand the background of APOL1 and kidney disease. - Understand the polygenic and environmental contributions modifying APOL1-kidney disease. Girish N. Nadkarni, MD, MPH Course Directors: Shane A. Bobart, MD, FASN CME Committee: Shane A. Bobart, MD, Angelina Edwards, MD, Anna Kagan, MD, PhD, George Nassar, MD, Peter Nguyen, MD","Houston Methodist Hospital,healthcare,public health",27,Education,"Health,Knowledge",PT41M10S,2470,2d,hd,false,en,en,https://i.ytimg.com/vi/AE-FHNowKTI/maxresdefault.jpg,,,,,55,1,,0,0
31,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",71c3SIqptwk,2025-04-03T21:26:36Z,"2025-04-03 21:26:36","Why Do Doctors Ask for Family Medical History? | Houston Methodist","Dr. Gabriela Zambrano Hill, a primary care physician at Houston Methodist, shares the importance of knowing your family medical history, why doctors ask for it, and who should be included in your family medical history.","family medical history,family medicine,health and wellness,medical history,primary care appointment",27,Education,"Health,Society",PT1M23S,83,2d,hd,true,,,,,,,,48,2,,0,0
32,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",gJF4wQqE2KE,2025-04-02T14:53:14Z,"2025-04-02 14:53:14","Follow Sandra Alverson, nurse navigator, as she prepares for a tumor board. #oncologynurse",,,27,Education,Health,PT57S,57,2d,hd,false,en,en,https://i.ytimg.com/vi/gJF4wQqE2KE/maxresdefault.jpg,,,,,115,2,,0,0
33,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",PNqSr_ox8FA,2025-03-30T13:00:17Z,"2025-03-30 13:00:17","Happy National Doctors' Day","Today we celebrate National Doctors' Day! Thank you to all of our physicians and the incredible work you do in keeping our Houston community safe and healthy. Here's a special message from Nico Collins with the Houston Texans.","doctors,doctors' day,houston texans,physicians,texans",27,Education,"Health,Society",PT15S,15,2d,hd,true,,,,,,,,44,0,,0,0
34,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",9wZrWnkqszA,2025-03-27T20:51:03Z,"2025-03-27 20:51:03","When Should You See a Primary Care Physician? | Houston Methodist","Dr. Gabriela Zambrano Hill, a primary care physician at Houston Methodist, shares why everyone needs a primary care physician (PCP), how often you should see a PCP, and how to prepare for a visit.","doctor,health,health care,healthcare,physician,primary care,wellness,yearly check up",27,Education,"Health,Society",PT1M32S,92,2d,hd,true,,,,,,,,51,2,,0,0
35,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",SGSfyWhfr7I,2025-03-20T17:00:35Z,"2025-03-20 17:00:35","What Do ZYN Nicotine Pouches Do To The Body? | Houston Methodist","Dr. Gabriela Zambrano Hill, a primary care physician at Houston Methodist, talks about ZYN nicotine pouches, including the side effects and whether they’re good for your health.","are nicotine pouches safe,are zyn pouches safe,nicotine,nicotine patches,zyn",27,Education,Health,PT1M22S,82,2d,hd,false,,,,,,,,4592,12,,0,1
36,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",N-qXuyEV7Ko,2025-03-13T18:00:37Z,"2025-03-13 18:00:37","Signs and Symptoms of Chronic Inflammation | Houston Methodist","Dr. Gabriela Zambrano Hill, a primary care physician at Houston Methodist, shares the signs, symptoms and causes of chronic inflammation and whether diet can affect the condition.","ask a doctor,causes of inflammation,chronic inflammation,inflammation,primary care,primary care doctor,symptom checker,symptoms,symptoms of inflammation",27,Education,"Health,Knowledge",PT2M40S,160,2d,hd,true,,,,,,,,262,5,,0,0
37,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",VaT52kJ_QVs,2025-03-11T11:00:45Z,"2025-03-11 11:00:45","Ultra-Processed Foods: Are You Eating More Than You Think?","Ultra-processed foods are ever-present in the American diet: they make up about 60% of what adults eat and nearly 70% of what children eat. These foods (and beverages!) are delicious and affordable by design, and they’re everywhere — gas stations, grocery stores, big-box retailers. And while they’re easy on the palate and pocketbook, they’re linked to more than 30 health conditions, including type 2 diabetes and heart disease. In this episode, we explore the entire spectrum of food processing, so you're able to spot ultra-processed foods and make better choices when you can. Expert: Amanda Beaver, Senior Registered Dietitian Interviewer: Zach Moore Notable topics covered: - The processing continuum between whole foods and ultra-processed foods - What research says about eating a diet heavy in ultra-processed foods - How your body responds to ultra-processed foods vs. minimally processed foods - The reasons ultra-processed foods have come to dominate the American diet - How to shift your diet away from ultra-processed foods - Minimally processed meal options that are as fast as the drive-thru - How to spot ultra-processed food wherever you shop","Houston Methodist Hospital,healthcare,public health,processed food,healthy eating,eating habits,food industry,ultra processed foods,weight loss,processed foods to avoid,processed food vs natural food,processed food dangers,processed foods vs unprocessed foods,processed food in america,processed foods vs whole foods,processed foods explained",27,Education,"Health,Knowledge",PT38M39S,2319,2d,hd,true,en,en,https://i.ytimg.com/vi/VaT52kJ_QVs/maxresdefault.jpg,,,,,325,4,,0,0
38,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",R9DsHYAR9Zo,2025-03-06T19:02:14Z,"2025-03-06 19:02:14","Finding Lung Cancer Early | The Unit: Cancer","Follow Dr. Gregory R. Honeycutt, a pulmonologist and critical care physician with Houston Methodist, as he works with patients in the Lung Nodule Program to find lung cancer early when treatment can be the most effective.","cancer,lung cancer,lung cancer screening,lung cancer surgery,lung cancer treatment,lung nodule,oncology,public health,pulmonology",27,Education,"Health,Knowledge,Television_program",PT10M52S,652,2d,hd,true,,,,,,,,96,0,,0,0
39,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",TYLuZoT5SAQ,2025-03-04T12:00:44Z,"2025-03-04 12:00:44","Weight Loss: What to Do When You Hit a Plateau","Losing weight is hard work, and hitting a plateau can feel frustrating, gut-wrenching and demotivating. You’re doing everything right — eating well, exercising, staying committed — but, suddenly, the scale won’t budge. Is it time to switch things up? Or should you just be patient? In this episode, we break down what’s really happening when weight loss stalls and provide tips for pushing past it. Expert: Dr. Garth Davis, Weight Loss Physician Interviewer: Zach Moore Notable topics covered: • Why weight loss plateaus happen (hint: it’s not about willpower) • How your metabolism, hormones and genetics play a role • The impact of age and medical conditions on weight loss • Why crash diets hurt more than help • The surprising truth about calorie tracking • When to tweak your approach vs. when to stay the course • This underconsumed macronutrient might be the simplest weight-loss hack","Houston Methodist Hospital,healthcare,public health,weight loss,weight loss plateau,fat loss,how to lose weight,weight loss tips,how to break a weight loss plateau,lose weight,weight loss plateau breaker,weight loss transformation,fat loss plateau,weight loss journey,weight loss motivation,body transformation,plateau weight loss",27,Education,Health,PT42M32S,2552,2d,hd,true,en,en,https://i.ytimg.com/vi/TYLuZoT5SAQ/maxresdefault.jpg,,,,,141,5,,0,1
