position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
11,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,ArI3IuhkYZo,2025-04-09T19:12:45Z,"2025-04-09 19:12:45","Automedición de la Pression Arterial","¿Sabías que controlar tu presión arterial en casa puede ayudarte a prevenir problemas del corazón? En este video, te explicamos: 🔹 Por qué es importante: Detecta cambios tempranos, evita complicaciones. 🔹 Cómo hacerlo correctamente: Te guiamos paso a paso para usar tu tensiómetro y obtener resultados confiables. ¡Empodérate y cuida tu salud desde casa! 💙 #PresiónArterial #SaludCardiovascular #CuidadoEnCasa",,28,"Science & Technology",Health,PT2M1S,121,2d,hd,false,,en,https://i.ytimg.com/vi/ArI3IuhkYZo/maxresdefault.jpg,,,,,446,2,,0,0
12,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,a7o1VMYlTcc,2025-04-09T19:01:33Z,"2025-04-09 19:01:33","Blum Center Program: Health Consequences of Wildfire Exposure in a Climate-Changing World","Wildfires are increasing in our climate-changing world. Exposure to wildfires is associated with both short-term and long-term health consequences. In this presentation from March 31, 2025, Patrice K. Nicholas, DNSc, DHL (Hon), MPH, MS, RN, NP, FAAN, addresses the increase in wildfires and specific complex health outcomes related to exposure to wildfires, smoke, and fire with implications for patients, families, communities, and populations.",,28,"Science & Technology","Health,Society",PT57M44S,3464,2d,hd,false,,en,https://i.ytimg.com/vi/a7o1VMYlTcc/maxresdefault.jpg,,,,,48,0,,0,0
13,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,nWTCHuFd3zc,2025-04-09T18:55:56Z,"2025-04-09 18:55:56","HEALEY ALS Platform Trial Webinar: March 27, 2025 | Mass General Hospital","Sabrina Paganoni, MD, PhD of Massachusetts General Hospital provided an overview of HEALEY ALS Platform Trial progress to date, shared information about recent regimen-specific publications and ways to stay connected to the latest in ALS research, and answered questions from the audience. Visit the Mass General website to register for future Platform Trial webinars: https://www.massgeneral.org/neurology/als/research/platform-trial-news Sign up for the ALS Link to stay up to date about the HEALEY ALS Platform Trial and ALS research: https://lp.constantcontactpages.com/sl/wQfOqgA/ALSLink Follow MGH Neurology on Facebook (https://www.facebook.com/MGHNeurology/) and X (https://x.com/MGHNeurology)",,28,"Science & Technology","Health,Knowledge",PT27M59S,1679,2d,hd,false,,en,https://i.ytimg.com/vi/nWTCHuFd3zc/maxresdefault.jpg,,,,,114,1,,0,
14,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,n8P1-tQd3Rc,2025-03-26T20:20:29Z,"2025-03-26 20:20:29","HEALEY ALS Platform Trial Webinar: March 13, 2025 | Protocolos de Accesso Expandido","13 de marzo de 2025: Protocolos de Accesso Expandido Nos complace compartir que el seminario mensual se realizó por primera vez completamente en español con la Dra.Brenda Deliz, MD de la Universidad de Puerto Rico y el Dr.Eduardo Locatelli, MD, MPH de la Nova Southeastern University en Florida como invitados. La Dra. Deliz habló sobre el acceso expandido y la experiencia de su centro CHALS-CCT, Centro Hispano Caribeño de ALS para Investigaciones Clínicas con el EAP de Pridopidina. Visit the Mass General website to register for future EAP webinars: https://www.massgeneral.org/neurology/als/research/expanded-access-news Follow MGH Neurology on Facebook (https://www.facebook.com/MGHNeurology/) and X (https://x.com/MGHNeurology)",,28,"Science & Technology","Health,Knowledge",PT30M30S,1830,2d,hd,false,,en,https://i.ytimg.com/vi/n8P1-tQd3Rc/maxresdefault.jpg,,,,,120,1,,0,
15,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,RNIdn4DhzXA,2025-03-26T20:18:54Z,"2025-03-26 20:18:54","Blum Center Program: The Healing Power of Reiki - An Introduction","March 19, 2025, led by Carmen Alvarez, MHA: Get introduced to the healing art of Reiki and its role in promoting relaxation and emotional well-being. This virtual session includes a guided meditation to center your mind and experience the flow of energy. This program is part of the Blum Center Well-Being Series.",,28,"Science & Technology",Health,PT58M43S,3523,2d,hd,false,,en,https://i.ytimg.com/vi/RNIdn4DhzXA/maxresdefault.jpg,,,,,94,1,,0,0
16,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,8ivT5y8gx8U,2025-03-26T20:12:49Z,"2025-03-26 20:12:49","Geriatric Medicine Town Hall March 17, 2025","Geriatric Medicine Town Hall March 17, 2025 ""Understanding Delirium: A Guide for Families and Caregivers"" With Esteban Franco Garcia MD and Richard Sullivan MSN, RN, CCRN",Delirium,28,"Science & Technology","Health,Society",PT51M2S,3062,2d,hd,false,,en,https://i.ytimg.com/vi/8ivT5y8gx8U/maxresdefault.jpg,,,,,105,1,,0,0
17,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,IERCFOH1uPc,2025-03-12T14:29:29Z,"2025-03-12 14:29:29","Brain Health and Alzheimer’s Disease: State of the Science | Massachusetts General Hospital","On Friday, February 7th, the inaugural HMS CME course Brain Medicine: Integrating the Clinical Neurosciences launched. Dr. Rudolph Tanzi, Director of the McCance Center for Brain Health, gave a lecture on the state of the science in brain health and Alzheimer's disease. Learn more: https://www.massgeneral.org/neurology/mccance-center",,28,"Science & Technology","Health,Knowledge",PT39M26S,2366,2d,hd,false,,en,https://i.ytimg.com/vi/IERCFOH1uPc/maxresdefault.jpg,,,,,1044,20,,0,1
18,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,_r-IX9YxlDA,2025-03-12T13:11:48Z,"2025-03-12 13:11:48","Blum Center Program: The Racist Roots of Diet Culture","Who gets to decide what foods are “healthy” and “unhealthy”? Whose bodies get labeled as “healthy” and “unhealthy”? Where do these rules about foods and bodies come from? In this presentation from February 25, 2025, in recognition of Black History Month, Lisa DuBreuil, LICSW, and Katy Wetzel, RN, C-NP, discuss food, culture, and the importance of listening to our bodies. They also share some new voices in their conversations about health and wellness.",,28,"Science & Technology","Health,Knowledge",PT1H3M39S,219,2d,hd,false,,en,https://i.ytimg.com/vi/_r-IX9YxlDA/maxresdefault.jpg,,,,,78,1,,0,
19,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,LXCITllum3c,2025-03-12T13:09:14Z,"2025-03-12 13:09:14","Blum Center Program: Managing Menopausal Symptoms","Women at midlife often experience bothersome symptoms, including hot flashes, poor sleep, vaginal dryness, and painful sex. Treatment choices include lifestyle changes, non-prescription products, and prescription options, including hormone therapy. In this presentation from March 10, 2025, Jan Shifren, MD, discusses ways to optimize your health and quality of life at menopause.",,28,"Science & Technology","Health,Knowledge",PT1H9M15S,555,2d,hd,false,,en,https://i.ytimg.com/vi/LXCITllum3c/maxresdefault.jpg,,,,,144,2,,0,0
20,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,EBRJsHm-NhQ,2025-03-12T13:03:59Z,"2025-03-12 13:03:59","Metabolic and Bariatric Surgery at Mass General","Recorded Pre-op PowerPoint Presentation from the Weight Center at Massachusetts General Hospital Learn more: https://www.massgeneral.org/digestive/weight-center/surgical-treatments",,28,"Science & Technology","Health,Knowledge",PT21M30S,1290,2d,hd,false,,en,https://i.ytimg.com/vi/EBRJsHm-NhQ/maxresdefault.jpg,,,,,109,1,,0,0
21,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,xo6MZrhkqhg,2025-03-12T13:02:34Z,"2025-03-12 13:02:34","HEALEY ALS Platform Trial Webinar: February 27, 2025 | Massachusetts General Hospital","Lori Chibnik, PhD, MPH and Sabrina Paganoni, MD, PhD of Massachusetts General Hospital, discussed biostatistics learnings from previous Platform Trial regimens, shared information about changes to the Master Protocol, and answered questions from the audience. Visit the Mass General website to register for future Platform Trial webinars: https://www.massgeneral.org/neurology/als/research/platform-trial-news Sign up for the ALS Link to stay up to date about the HEALEY ALS Platform Trial and ALS research: https://lp.constantcontactpages.com/sl/wQfOqgA/ALSLink Follow MGH Neurology on Facebook (https://www.facebook.com/MGHNeurology/) and X (https://x.com/MGHNeurology)",,28,"Science & Technology","Health,Knowledge",PT32M10S,1930,2d,hd,false,,en,https://i.ytimg.com/vi/xo6MZrhkqhg/maxresdefault.jpg,,,,,122,1,,0,
22,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,arL0JJrDbR8,2025-03-12T12:57:55Z,"2025-03-12 12:57:55","Blum Center Program: Tips to Develop Children’s Healthy Eating & Feeding Skills","When it comes to meals and snacks, your little one is learning all about different types of food and how to feed themselves. There are lots of skills to learn along the way! In this presentation from March 7, 2025, Tessa Kennedy, MS, CCC-SLP, and Simona Lourekas, MS, RD, CSP, LDN, CHES, share tips on how to help your child develop healthy eating habits and the skills needed to chew, swallow, and feed themselves.",,28,"Science & Technology","Health,Knowledge",PT57M15S,3435,2d,hd,false,,en,https://i.ytimg.com/vi/arL0JJrDbR8/maxresdefault.jpg,,,,,63,1,,0,0
23,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,8G1Bb6wc-3s,2025-03-06T14:02:59Z,"2025-03-06 14:02:59","The Multidisciplinary Pelvic Floor Program at Mass General: How We Can Help","The Multidisciplinary Pelvic Floor Program at Mass General: How We Can Help with Holly Bonnette, AGNP-BC, RN, MSN Learn more about the Center for Pelvic Floor Disorders: https://www.massgeneral.org/pelvic-floor",,28,"Science & Technology","Health,Knowledge",PT1M43S,103,2d,hd,false,,en,https://i.ytimg.com/vi/8G1Bb6wc-3s/maxresdefault.jpg,,,,,89,0,,0,0
24,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,RKypejwmIJ8,2025-03-06T14:01:11Z,"2025-03-06 14:01:11","My Journey into Pelvic Floor Care: Why I Love What I Do | Massachusetts General Hospital","My Journey into Pelvic Floor Care: Why I Love What I Do with Holly Bonnette, AGNP-BC, RN, MSN Learn more about the Center for Pelvic Floor Disorders at Massachusetts General Hospital: https://www.massgeneral.org/pelvic-floor",,28,"Science & Technology","Health,Knowledge",PT1M25S,85,2d,hd,false,,en,https://i.ytimg.com/vi/RKypejwmIJ8/maxresdefault.jpg,,,,,59,0,,0,0
25,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,q4kJ146B2LI,2025-03-06T13:59:13Z,"2025-03-06 13:59:13","Understanding Fecal Incontinence: Causes, Treatment, and Hope | Massachusetts General Hospital","Understanding Fecal Incontinence: Causes, Treatment, and Hope with Holly Bonnette, AGNP-BC, RN, MSN Learn more about the Center for Pelvic Floor Disorders at Massachusetts General Hospital: https://www.massgeneral.org/pelvic-floor",,28,"Science & Technology","Health,Knowledge",PT1M10S,70,2d,hd,false,,en,https://i.ytimg.com/vi/q4kJ146B2LI/maxresdefault.jpg,,,,,88,4,,0,0
26,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,HTFJIQ_YRaY,2025-03-06T13:57:58Z,"2025-03-06 13:57:58","Midlife Hair Today… Gone Tomorrow: Why and What to Do? | Massachusetts General Hospital","Midlife Hair Today… Gone Tomorrow: Why and What to Do? with Sandy Tsao, MD Learn more about the Midlife Women’s Health Center at Massachusetts General Hospital: https://www.massgeneral.org/obgyn/treatments-and-services/midlife-womens-health-center",,28,"Science & Technology",Health,PT28M30S,1710,2d,hd,false,,en,https://i.ytimg.com/vi/HTFJIQ_YRaY/maxresdefault.jpg,,,,,114,0,,0,0
27,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,5LW7XpUoFpY,2025-03-06T13:52:37Z,"2025-03-06 13:52:37","Building Better Bones After Menopause | Massachusetts General Hospital","Building Better Bones After Menopause with Joy Tsai, MD Learn more about the Midlife Women’s Health Center at Massachusetts General Hospital: https://www.massgeneral.org/obgyn/treatments-and-services/midlife-womens-health-center",,28,"Science & Technology","Health,Knowledge",PT20M,1200,2d,hd,false,,en,https://i.ytimg.com/vi/5LW7XpUoFpY/maxresdefault.jpg,,,,,96,0,,0,0
28,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,tZwd_mEBrgQ,2025-03-06T13:49:51Z,"2025-03-06 13:49:51","My Aching Knee: Options to Reduce Pain and Improve Function | Massachusetts General Hospital","My Aching Knee: Options to Reduce Pain and Improve Function with Joanne Borg-Stein, MD Learn more about the Midlife Women’s Health Center at Massachusetts General Hospital: https://www.massgeneral.org/obgyn/treatments-and-services/midlife-womens-health-center",,28,"Science & Technology","Health,Knowledge",PT17M11S,1031,2d,hd,false,,en,https://i.ytimg.com/vi/tZwd_mEBrgQ/maxresdefault.jpg,,,,,135,1,,0,0
29,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,QP0zi1lUrpA,2025-03-06T13:45:12Z,"2025-03-06 13:45:12","Vaginal Dryness and Painful Sex: Treating the Genitourinary Syndrome of Menopause","Vaginal Dryness and Painful Sex: Treating the Genitourinary Syndrome of Menopause with Alisa Pascale, DNP, WHNP-BC Learn more about the Midlife Women’s Health Center at Massachusetts General Hospital: https://www.massgeneral.org/obgyn/treatments-and-services/midlife-womens-health-center",,28,"Science & Technology","Health,Knowledge",PT18M29S,1109,2d,hd,false,,en,https://i.ytimg.com/vi/QP0zi1lUrpA/maxresdefault.jpg,,,,,188,4,,0,0
30,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,7qq7I1aYiEU,2025-02-20T15:20:16Z,"2025-02-20 15:20:16","Strategies for Effective Use of Patient Gateway March 7, 2024","Strategies for Effective Use of Patient Gateway March 7, 2024",,28,"Science & Technology","Health,Knowledge",PT53M22S,3202,2d,hd,false,,en,,,,,,69,1,,0,1
31,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,iQ33mIc3TQ8,2025-02-20T15:05:48Z,"2025-02-20 15:05:48","Blum Center Program: Heart Disease - What You Need to Know","Heart disease is the leading cause of death worldwide. In this presentation from February 19, 2025, Sanchita Singal Parulkar, MD, reviews the epidemiology of heart disease, the risk factors that contribute to it, and how you can work towards optimizing your heart health.",,28,"Science & Technology","Health,Knowledge",PT41M20S,2480,2d,hd,false,,en,https://i.ytimg.com/vi/iQ33mIc3TQ8/maxresdefault.jpg,,,,,152,4,,0,0
32,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,bBCF_7B_NOI,2025-02-19T16:44:34Z,"2025-02-19 16:44:34",Hipertension,"En este video, hablamos sobre la hipertensión: qué es la presión arterial, los riesgos de la presión alta, cómo controlarla, y la importancia de un estilo de vida saludable para cuidar tu corazón. ¡Acompáñanos para aprender más y proteger tu salud cardiovascular! ❤️ Suscríbete y comparte este video para ayudar a otros a prevenir la hipertensión.",,28,"Science & Technology",Health,PT1M24S,84,2d,hd,false,,en,https://i.ytimg.com/vi/bBCF_7B_NOI/maxresdefault.jpg,,,,,102,4,,0,0
33,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,pbE1p1Wk6mk,2025-02-19T16:44:29Z,"2025-02-19 16:44:29","Arterias Coronarias","En este video, aprenderás sobre la enfermedad arterial coronaria, una de las principales causas de mortalidad en los Estados Unidos. Te explicaremos por qué se llama así, cómo las placas de grasa se acumulan en las arterias coronarias, los factores de riesgo asociados y los efectos secundarios como la hipertensión y la diabetes, que pueden dañar seriamente el corazón. ¡Infórmate y cuida tu salud cardiovascular! ❤️ Suscríbete para más contenido sobre la salud del corazón.",,28,"Science & Technology",Health,PT55S,55,2d,hd,false,,en,https://i.ytimg.com/vi/pbE1p1Wk6mk/maxresdefault.jpg,,,,,75,1,,0,0
34,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,CHJnyz60tH0,2025-02-17T21:32:24Z,"2025-02-17 21:32:24","HEALEY ALS Platform Trial Webinar: February 13, 2025 | Monthly EAP Update","Björn Oskarsson, MD, FAAN of Mayo Clinic Florida, along with Sabrina Paganoni, MD, PhD of Massachusetts General Hospital, shared information about the upcoming Expanded Access Program (EAP) for Ibudilast and answered questions from the audience. Visit the Mass General website to register for future EAP webinars: https://www.massgeneral.org/neurology/als/research/expanded-access-news Sign up for the ALS Link to stay up to date about the HEALEY ALS Platform Trial and ALS research: https://lp.constantcontactpages.com/sl/wQfOqgA/ALSLink Follow MGH Neurology on Facebook (https://www.facebook.com/MGHNeurology/) and X (https://x.com/MGHNeurology)",,28,"Science & Technology","Health,Knowledge",PT30M21S,1821,2d,hd,false,,en,https://i.ytimg.com/vi/CHJnyz60tH0/maxresdefault.jpg,,,,,248,6,,0,
35,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,DL5ica6GT0g,2025-02-14T17:04:07Z,"2025-02-14 17:04:07","FAQs: Nerve Block Catheter and Ambit Pump","The anesthesiology team at the Mass General Outpatient Surgery Center in Waltham discuss the Ambit Pump, which is a continuous nerve block pump, and they answer questions like, what is a continuous nerve block? What are the benefits of a continuous nerve block? How do I take care of my nerve block catheter and pump at home? If I need help, who do I call?",,28,"Science & Technology","Health,Knowledge",PT12M33S,753,2d,hd,false,,en,https://i.ytimg.com/vi/DL5ica6GT0g/maxresdefault.jpg,,,,,1687,16,,0,1
36,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,u2tx9Z5gRos,2025-02-13T20:55:44Z,"2025-02-13 20:55:44","Blum Center Program: Coordinating Care for a Person with a Rare Genetic Disorder","When a genetic disorder is identified in a person, there may be a sense of relief at the end of a diagnostic odyssey. However, there is often no playbook or manual to guide the person, their family, and providers. Fortunately, Patient Advocacy Groups (PAGs) or Disease Advocacy Organizations (DAOs) provide a community to fill many gaps. This presentation from February 12, 2025, with Angela E. Lin, MD, FACMG, will hopefully be received as a pep talk to encourage people to coordinate care even when a person is unique.",,28,"Science & Technology","Health,Knowledge",PT41M57S,2517,2d,hd,false,,en,https://i.ytimg.com/vi/u2tx9Z5gRos/maxresdefault.jpg,,,,,58,1,,0,0
37,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,B5MqTw_AheI,2025-02-07T14:23:24Z,"2025-02-07 14:23:24","Our Milestone Second Successful Xenotransplant","Our Mass General experts reached another medical milestone on Saturday, January 25. This day marked the completion of our second successful xenotransplant of a genetically-edited pig kidney into a living recipient. 66-year-old Tim Andrews of Concord, N.H., is now the fourth person in the world to receive a genetically-edited pig kidney. In March 2024, Mass General made history with the world’s first transplant of a genetically-edited pig kidney into a living human. We continue to push the boundaries of transplantation and work toward solutions for the global organ shortage. Read more about this groundbreaking medical achievement: https://www.massgeneral.org/news/press-release/mgh-performs-second-xenotransplant-of-genetically-edited-pig-kidney-into-living-recipient","pig kidney,transplant,CRISPR,gene editing,genetic,Tim Andrews,Timothy Andrews,renal failure,Riella,Kawai,Elias,MGH,Massachusetts General Hospital,Mass General,kidney disease,dialysis,MGB,Boston,organ transplant",28,"Science & Technology","Health,Knowledge",PT3M9S,189,2d,hd,true,,en,,,,,,2170,36,,0,4
38,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,sTzYVS_F2gk,2025-02-06T15:35:06Z,"2025-02-06 15:35:06","Blum Center Program: Recovery After Stroke - Patient, Clinician & Scientist Perspectives","In this presentation from February 3, 2025, David Lin, MD, discusses with Jack Smiley his life-changing experience of having a stroke 2 years ago and his journey of recovery after this event. Dr. Lin also summarizes cutting-edge clinical and scientific advances in stroke recovery.",,28,"Science & Technology","Health,Knowledge",PT57M23S,3443,2d,hd,false,,en,https://i.ytimg.com/vi/sTzYVS_F2gk/maxresdefault.jpg,,,,,131,4,,0,0
39,UC-K3xct70o9oCw2yz8ul6gw,MassGeneralHospital,cHSbCwO_gmg,2025-02-06T15:31:03Z,"2025-02-06 15:31:03","Blum Center: Let’s Thrive in 2025 - Setting Healthy Habits for the New Year","In this presentation from January 29, 2024, lifestyle medicine experts discuss essential lifestyle habits that promote well-being, including the vital roles of nutrition, movement, sleep, stress management, social connection, and avoidance of risky substances. They guide participants in setting realistic, actionable goals to build healthy habits for the new year. They also address common barriers to change, sharing practical strategies to stay motivated and sustain these habits throughout 2025. The session features an interactive discussion with two patient advocates, offering unique insights and inspiration for a thriving start to the year! This program is part of the Cancer Center Series, a collaboration between the Maxwell & Eleanor Blum Patient and Family Learning Center and the Cancer Center at Mass General.",,28,"Science & Technology","Health,Knowledge",PT1H59S,59,2d,hd,false,,en,https://i.ytimg.com/vi/cHSbCwO_gmg/maxresdefault.jpg,,,,,68,3,,0,0
