position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
20,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",6NxK_Q0_Rw8,2025-03-03T19:02:27Z,"2025-03-03 19:02:27","Structural Heart Disease Care at Rush","Rush’s structural heart disease program offers nationally ranked care for heart valve disease, congenital heart disease and other conditions. Learn more: https://rsh.md/4iqBXGd",,28,"Science & Technology","Health,Knowledge",PT4M14S,254,2d,hd,true,,,https://i.ytimg.com/vi/6NxK_Q0_Rw8/maxresdefault.jpg,,,,,338,4,,0,1
21,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",zm7z-0Kjhj8,2025-02-26T16:38:10Z,"2025-02-26 16:38:10","Rush Connect: Get Care at Home","Get care at Rush the same way you get everything else: online. Rush Connect, now offering virtual urgent care and virtual specialty care. Learn more: https://rsh.md/virtual-specialty-care",,28,"Science & Technology",Health,PT1M14S,74,2d,hd,false,,,https://i.ytimg.com/vi/zm7z-0Kjhj8/maxresdefault.jpg,,,,,445,4,,0,3
22,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",lN8_7scUZdI,2025-02-24T21:14:57Z,"2025-02-24 21:14:57","West Side History Is Black History","The average life expectancy in the Chicago Loop is 86. Just six train stops away in East Garfield Park, it’s 68. We're working with community partners to combat health inequity on Chicago’s West Side: https://rsh.md/41hwSZE",,29,"Nonprofits & Activism",Society,PT1M28S,88,2d,hd,true,,,https://i.ytimg.com/vi/lN8_7scUZdI/maxresdefault.jpg,,,,,71,3,,0,0
23,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",TjnHAorr8NE,2025-02-21T16:46:48Z,"2025-02-21 16:46:48","What Is a Pacemaker?","🔋 Is your pacemaker battery running low? Your replacement could last longer! Cardiac electrophysiologist Hagai Yavin, MD, explains the latest advancements. Meet Dr. Yavin: https://rsh.md/4b5Itj8 #Shorts","cardiac arrhythmia,electrical impulses,heart health,heart rate regulation,heart rhythm device,how a pacemaker works,medical device,pacemaker,pacemaker benefits,pacemaker surgery",28,"Science & Technology",Health,PT1M,60,2d,hd,false,,,https://i.ytimg.com/vi/TjnHAorr8NE/maxresdefault.jpg,,,,,276,4,,0,0
24,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",0RvahXoAfnE,2025-02-20T16:19:28Z,"2025-02-20 16:19:28","Why Does My Congestion Change Sides?","When you have a stuffy nose, why does it change from one side to the other? Otolaryngologist Peter Papagiannopoulos, MD, explains. Meet Dr. Papagiannopoulos: https://rsh.md/3CXXjeQ #Shorts","ENT doctor,Rush Medical,blocked nose,breathing issues,ear nose throat,nasal congestion,nasal cycle,sinus expert,sinus health,stuffy nose,stuffy nose relief,why noses switch sides",28,"Science & Technology",Health,PT34S,34,2d,hd,false,,,https://i.ytimg.com/vi/0RvahXoAfnE/maxresdefault.jpg,,,,,147,2,,0,0
25,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",HUaye3-qPOQ,2025-02-13T18:00:10Z,"2025-02-13 18:00:10","Monica Tamil, MD, Medical Oncologist at Rush","Monica Tamil, MD, is a medical oncologist with Rush. In this video, Tamil discusses working closely with patients to determine the best treatment options together. She values building strong relationships with her patients, providing support during a difficult time, and ensuring they receive timely, high-quality care. Learn more and schedule an appointment at https://doctors.rush.edu/details/21699.","Medical Oncology,Rush University System for Health,cancer",28,"Science & Technology","Health,Knowledge",PT1M8S,68,2d,hd,true,,en-US,https://i.ytimg.com/vi/HUaye3-qPOQ/maxresdefault.jpg,,,,,247,4,,0,1
26,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",gB4lq9wSvOM,2025-02-13T17:53:49Z,"2025-02-13 17:53:49","Samuel Fox, MD, Pulmonologist at Rush","Samuel Fox, MD, is a pulmonologist with Rush. He specializes in interstitial lung disease. In this video, Fox discusses helping patients manage chronic lung diseases by providing education, resources, and personalized treatment options. He values long-term patient relationships and finds it rewarding to help people breathe easier and improve their quality of life. Learn more and schedule an appointment at https://doctors.rush.edu/details/19241.","COPD,Pulmonology,Rush University System for Health,asthma,interstitial lung disease,lung disease,pulmonary nodules",28,"Science & Technology",Health,PT1M50S,110,2d,hd,true,,en-US,https://i.ytimg.com/vi/gB4lq9wSvOM/maxresdefault.jpg,,,,,71,1,,0,0
27,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",X6FVKUmys00,2025-02-13T17:47:09Z,"2025-02-13 17:47:09","Peter Papagiannopoulos, MD, Otolaryngologist at Rush","Peter Papagiannopoulos, MD, is an otolaryngologist with Rush. He specializes in rhinology, and skull based surgery. In this video, Papagiannopoulos discusses treating chronic sinusitis and sinus cancers using a patient-centered, team-based approach. He empowers patients by guiding them through their treatment options, ensuring they make the best decision for their individual needs. Learn more and schedule an appointment at https://doctors.rush.edu/details/17957.","ENT,Otolaryngology,Rush University System for Health,chronic sinusitis,sinus cancer",28,"Science & Technology",Health,PT2M1S,121,2d,hd,true,,en-US,https://i.ytimg.com/vi/X6FVKUmys00/maxresdefault.jpg,,,,,174,0,,0,0
28,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",Dla5OAffbUw,2025-02-13T17:39:15Z,"2025-02-13 17:39:15","Timothy Wang, MD, Neurosurgeon at Rush","Timothy Wang, MD, is a neurosurgeon with Rush. He specializes in spine care. In this video, Wang discusses prioritizing patient-centered care by thoroughly understanding each individual's pain and treatment history before considering surgery. He focuses on minimally invasive solutions for degenerative spinal conditions, ensuring patients receive compassionate, personalized care from a highly skilled team. Learn more and schedule an appointment at https://doctors.rush.edu/details/21448.","Neurosurgery,Rush University System for Health,spine care",28,"Science & Technology",Health,PT1M52S,112,2d,hd,true,,en-US,https://i.ytimg.com/vi/Dla5OAffbUw/maxresdefault.jpg,,,,,153,1,,0,0
29,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",fISi22ehfdA,2025-02-13T17:32:28Z,"2025-02-13 17:32:28","Molly McGraw, NP, Dermatology APP at Rush","Molly McGraw, NP, is a dermatology APP with Rush. In this video, McGraw discusses prioritizing a compassionate, patient-centered approach, treating each person like family. She values the collaborative team environment at Rush and loves making a visible difference in her patients' skin health and confidence. Learn more and schedule an appointment at https://doctors.rush.edu/details/21641.","Dermatology,Rush University System for Health",28,"Science & Technology",Health,PT1M25S,85,2d,hd,true,,en-US,https://i.ytimg.com/vi/fISi22ehfdA/maxresdefault.jpg,,,,,559,4,,0,0
30,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",4rTyhFf-BUE,2025-02-13T17:26:41Z,"2025-02-13 17:26:41","Mariam Mafee, MD, Micrographic Dermatologic Surgeon at Rush","Mariam Mafee, MD, is a micrographic dermatologic surgeon with Rush. She specializes in treating skin cancer. In this video, Mafee discusses building trust with her patients, ensuring they feel informed and at ease throughout their treatment. Learn more and schedule an appointment at https://doctors.rush.edu/details/19727.","Dermatology,Micrographic Dermatologic Surgery,Rush University System for Health,cancer,mohs surgery,skin cancer",28,"Science & Technology","Health,Knowledge",PT1M59S,119,2d,hd,true,,en-US,https://i.ytimg.com/vi/4rTyhFf-BUE/maxresdefault.jpg,,,,,141,2,,0,0
31,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",i37SyxkjjF8,2025-02-13T17:17:05Z,"2025-02-13 17:17:05","Alan Blank, MD, Orthopedic Surgeon at Rush","Alan Blank, MD, is an orthopedic surgeon with Rush. He specializes in orthopedic oncology. In this video, Blank discusses treating bone and soft tissue tumors with cutting-edge technology. He prioritizes patient reassurance, pioneering advanced techniques like 3D printing and minimally invasive treatments to provide the best possible outcomes. Learn more and schedule an appointment at https://doctors.rush.edu/details/17368.","Orthopedic Surgery,Orthopedics,Rush University System for Health,orthopedic oncology",28,"Science & Technology",Health,PT2M7S,127,2d,hd,true,,en-US,https://i.ytimg.com/vi/i37SyxkjjF8/maxresdefault.jpg,,,,,109,0,,0,0
32,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",cWIaCaCNONY,2025-02-13T17:09:40Z,"2025-02-13 17:09:40","Alysen Demzik, MD, Urologist at Rush","Alysen Demzik, MD, is a urologist with Rush. She specializes in urologic reconstruction. In this video, Demzik discusses providing a safe and supportive space for patients facing complex urologic issues. She specializes in restoring function and improving quality of life through advanced surgical techniques, helping patients regain confidence and comfort in their daily lives. Learn more and schedule an appointment at https://doctors.rush.edu/details/21810.","Rush University System for Health,Urology",28,"Science & Technology","Health,Knowledge",PT1M39S,99,2d,hd,true,,en-US,https://i.ytimg.com/vi/cWIaCaCNONY/maxresdefault.jpg,,,,,160,0,,0,0
33,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",opAhWIs_uwg,2025-02-13T16:59:37Z,"2025-02-13 16:59:37","Samantha Venkatesh, MD, Dermatologist at Rush","Samantha Venkatesh, MD, is a dermatologist with Rush. In this video, Venkatesh discusses taking a collaborative approach to treatment, tailoring care to each patient's lifestyle and needs. She is dedicated to addressing both medical and cosmetic dermatologic concerns, ensuring patients feel reassured and see real, visible improvements in their skin health. Learn more and schedule an appointment at https://doctors.rush.edu/details/21751.","Dermatology,Rush University System for Health",28,"Science & Technology",Health,PT2M,120,2d,hd,true,,en-US,https://i.ytimg.com/vi/opAhWIs_uwg/maxresdefault.jpg,,,,,289,1,,0,0
34,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",oi5jF82koZ0,2025-02-12T19:51:51Z,"2025-02-12 19:51:51","Maria Perozzi, PA-C, Dermatology APP at Rush","Maria Perozzi, PA-C, is a dermatology APP with Rush. In this video, Perozzi discusses taking a holistic approach to patient care, addressing both the physical and emotional impact of skin conditions. She values providing accurate, science-based guidance and finds joy in seeing visible improvements that boost her patients' confidence and well-being. Learn more and schedule an appointment at https://doctors.rush.edu/details/21088.","Rush University System for Health,dermatology",28,"Science & Technology",Health,PT1M35S,95,2d,hd,true,,en-US,https://i.ytimg.com/vi/oi5jF82koZ0/maxresdefault.jpg,,,,,158,2,,0,0
35,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",zO-bx1SQw5U,2025-02-12T19:43:50Z,"2025-02-12 19:43:50","Menhel Kinno, MD, Cardiologist at Rush","Menhel Kinno, MD, is a cardiologist with Rush. He specializes in advanced cardiac imaging. In this video, Kinno discusses diagnosing both common and rare cardiovascular diseases with cutting-edge imaging technology. His expertise helps uncover precise heart conditions, guiding effective treatments that can dramatically improve patients' lives. Learn more and schedule an appointment at https://doctors.rush.edu/details/21475.","Rush University System for Health,advanced cardiac imaging,cardiology",28,"Science & Technology",Health,PT1M32S,92,2d,hd,true,,en-US,https://i.ytimg.com/vi/zO-bx1SQw5U/maxresdefault.jpg,,,,,99,0,,0,0
36,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",d50lD7bU_Wk,2025-02-12T19:35:58Z,"2025-02-12 19:35:58","Nicholas Skertich, MD, Surgeon at Rush","Nicholas Skertich, MD, is a surgeon with Rush. He specializes in minimally invasive and bariatric surgery. In this video, Skertich discusses taking a patient-centered, collaborative approach to weight loss care. He is passionate about breaking stigma, providing comprehensive support, and helping patients achieve life-changing milestones through surgery. Learn more and schedule an appointment at https://doctors.rush.edu/details/19763.","Rush University System for Health,bariatric surgery,surgery,weight loss care",28,"Science & Technology",Health,PT1M55S,115,2d,hd,true,,en-US,https://i.ytimg.com/vi/d50lD7bU_Wk/maxresdefault.jpg,,,,,93,0,,0,0
37,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",vsnFcFs8AF0,2025-02-12T19:22:07Z,"2025-02-12 19:22:07","Berin Simsek, PA-C, Dermatology APP at Rush","Berin Simsek, PA-C, is a dermatology APP with Rush. In this video, Simsek discusses treating a wide range of skin concerns while prioritizing patient comfort and open communication. She is passionate about building trusting relationships, providing effective solutions, and helping patients feel confident in their own skin. Learn more and schedule an appointment at https://doctors.rush.edu/details/19968.","Rush University System for Health,dermatology",28,"Science & Technology",Health,PT2M11S,131,2d,hd,true,,en-US,https://i.ytimg.com/vi/vsnFcFs8AF0/maxresdefault.jpg,,,,,90,1,,0,0
38,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",CIpK2RvIvF0,2025-02-12T19:14:04Z,"2025-02-12 19:14:04","Didem Saygin, MD, Rheumatologist at Rush","Didem Saygin, MD, is a rheumatologist with Rush. She specializes in inflammatory muscle diseases. In this video, Saygin discusses understanding her patients’ values and lifestyles, ensuring they feel informed, supported, and empowered while building lasting relationships through their care journey. Learn more and schedule an appointment at https://doctors.rush.edu/details/21406.","Rush University System for Health,inflammatory muscle disease,rheumatology",28,"Science & Technology","Health,Knowledge",PT1M57S,117,2d,hd,true,,en-US,https://i.ytimg.com/vi/CIpK2RvIvF0/maxresdefault.jpg,,,,,86,0,,0,0
39,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",DWSq6LIq2DU,2025-02-12T18:31:18Z,"2025-02-12 18:31:18","Celalettin Ustun, MD, Hematologist at Rush","Celalettin Ustun, MD, is a hematologist with Rush. He specializes in cellular therapy. In this video, Ustun discusses enhancing a patient’s own immune cells to better fight cancer, helping his team provide innovative, life-saving treatments while building lasting relationships with their patients. Learn more and schedule an appointment at https://doctors.rush.edu/details/17653.","Rush University System for Health,cancer,cellular therapy,hematology",28,"Science & Technology","Health,Knowledge",PT1M57S,117,2d,hd,true,,en-US,https://i.ytimg.com/vi/DWSq6LIq2DU/maxresdefault.jpg,,,,,51,0,,0,0
40,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",WQ7Wu5iBFno,2025-02-12T18:23:28Z,"2025-02-12 18:23:28","John Hyngstrom, MD, Surgical Oncologist at Rush","John Hyngstrom, MD, is a surgical oncologist with Rush. He specializes in melanoma and other soft tissue tumors like sarcomas. In this video, Hyngstrom discusses understanding his patients' values and concerns, ensuring they receive expert, personalized care while guiding them through their cancer journey with compassion and expertise. Learn more and schedule an appointment at https://doctors.rush.edu/details/21708","Rush University System for Health,cancer,melanoma,sarcomas,soft tissue tumors,surgical oncology",28,"Science & Technology","Health,Knowledge",PT2M3S,123,2d,hd,true,,en-US,https://i.ytimg.com/vi/WQ7Wu5iBFno/maxresdefault.jpg,,,,,50,0,,0,0
41,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",tTLBZvrzaeY,2025-02-11T17:24:02Z,"2025-02-11 17:24:02","Can't Shake That Sinus Infection?","Rush ENT specialist Peter Papagiannopoulos, MD, explains the causes of sinus infections and when you need to see a physician. Learn more at https://www.rush.edu/services/facial-plastic-and-reconstruction-services.",,28,"Science & Technology",Health,PT6M38S,398,2d,hd,true,,,https://i.ytimg.com/vi/tTLBZvrzaeY/maxresdefault.jpg,,,,,159,3,,0,0
42,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",NT5pAQ_dKfc,2025-02-11T17:18:00Z,"2025-02-11 17:18:00","Have a Deviated Septum? What Can You Do?","Rush ENT specialist Peter Papagiannopoulos, MD, explains what a deviated septum is, how it might affect you and treatment options. Learn more at https://www.rush.edu/services/facial-plastic-and-reconstruction-services.",,28,"Science & Technology",Health,PT6M53S,413,2d,hd,true,,,https://i.ytimg.com/vi/NT5pAQ_dKfc/maxresdefault.jpg,,,,,161,1,,0,0
43,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",8Ap195yLy7E,2025-02-11T17:03:40Z,"2025-02-11 17:03:40","Nasal Breathing and Function: Is Your Nose Good to Go?","Rush facial plastic and reconstructive surgeon Michael Eggerstedt, MD, discusses how you can improve your nose's breathing and function. Learn more at https://www.rush.edu/services/facial-plastic-and-reconstruction-services.",,28,"Science & Technology",Health,PT6M2S,362,2d,hd,true,,,https://i.ytimg.com/vi/8Ap195yLy7E/maxresdefault.jpg,,,,,80,0,,0,0
44,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",BYyKUaIs-FU,2025-02-05T13:49:38Z,"2025-02-05 13:49:38","RUSH MD Anderson Cancer Center at Rush Lisle","Rush leaders and staff and community members celebrate the opening of RUSH MD Anderson Cancer Center at Rush Lisle.",,28,"Science & Technology","Health,Society",PT3M6S,186,2d,hd,true,,en-US,https://i.ytimg.com/vi/BYyKUaIs-FU/maxresdefault.jpg,,,,,521,8,,0,0
45,UCPsHraybgqSCHorAcg7Y8Tg,"Rush University System for Health",NAJ6etO9270,2025-01-30T16:48:20Z,"2025-01-30 16:48:20","Biomarker Testing for Lung Cancer","Could a simple test help personalize your lung cancer treatment? Biomarker testing allows doctors to tailor care for better results and quality of life. Learn more about lung cancer care: https://rsh.md/lung-cancer",,28,"Science & Technology",Health,PT2M22S,142,2d,hd,false,,,https://i.ytimg.com/vi/NAJ6etO9270/maxresdefault.jpg,,,,,174,2,,0,0
