position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
11,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",9X_-w-dVrtk,2025-02-04T21:01:50Z,"2025-02-04 21:01:50","Truths About High-Risk Pregnancy with Sean Daneshmand, MD, and Caitlin Grandfield | San Diego Health","Some pregnancies need more medical attention than others, especially if yours is a high-risk pregnancy. In this video, San Diego Health host Susan Taylor talks about high-risk pregnancy care with Sean Daneshmand, MD, a Scripps obstetrician and gynecologist who is the medical director of maternal and fetal medicine at Scripps Clinic, and Caitlin Grandfield, who is a Scripps prenatal genetic counselor. Learn more: https://www.scripps.org/7930yt 00:46 - What is a high-risk pregnancy? 00:56 - What are the symptoms of a high-risk pregnancy? 02:01 - How do you know you have a high-risk pregnancy before you become pregnant? 02:45 - What kind of tests would you run for your patients? 04:00 - What is a genetic counselor? 04:08 - What are you screening for? 04:56 - Can women come in before they are pregnant to get genetic counseling? 05:19 - If you find a genetic abnormality, what happens then? 05:54 - What is hospital ante partum care? 06:49 - Explain what a fetal diagnostic procedure is? 08:02 - How do you manage a high-risk pregnancy that is complicated by maternal diabetes? 08:33 - What about hypertension, high blood pressure? 08:59 - What about an autoimmune disorder? 09:23 - What if the mom is pregnant with more than one baby? 09:53 - What about an abnormality with a placenta? 10:33 - If someone is thinking about getting pregnant, what should they do to prepare to become pregnant? 10:57 - Final thoughts?","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,perinatology,high-risk pregnancy,high risk pregnancy assessment and management,high risk pregnancy lecture,perinatologist,pregnancy,women's health,maternal and fetal medicine",29,"Nonprofits & Activism","Health,Knowledge",PT12M30S,750,2d,hd,true,en,en,https://i.ytimg.com/vi/9X_-w-dVrtk/maxresdefault.jpg,,,,,163,2,,0,0
12,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",QLSVYzElgtg,2025-02-04T20:55:09Z,"2025-02-04 20:55:09","Oncologist Shares Top Immunotherapies for Cancer Patients with David Hermel, MD | San Diego Health","In this video, San Diego Health host Susan Taylor speaks with Dr. David Hermel of Scripps Cancer Center about immunotherapy, a groundbreaking approach to fighting cancer. Unlike traditional treatments like chemotherapy, which affect both healthy and cancerous cells, immunotherapy precisely targets cancer cells by modifying the immune system. Immunotherapy is particularly effective for cancers like melanoma and may be combined with chemotherapy or radiation. Side effects are generally mild, resembling cold-like symptoms. At Scripps Cancer Center, multidisciplinary teams personalize treatments for optimal results. Learn more: https://www.scripps.org/7929yt 0:35 - What is immunotherapy? 00:49 - How does it work? 01:07 - How often do patients receive immunotherapy and for how long? 01:27 - What types of cancers are treated with immunotherapy? 02:16 - How is it different from chemotherapy and radiation? 02:37 - What are the side effects? 02:53 - And those symptoms would be what for example? 03:00 - How can you tell if immunotherapy is working? 03:13 - Do you administer immunotherapy instead of chemotherapy and radiation or in addition? 03:38 - Can immunotherapy cure stage 4 cancer? 03:57 - Final thoughts?","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,immunotherapy,immunotherapy for cancer,immunotherapy side effects,immunotherapy cancer treatment,what is immunotherapy for cancer,how does immunotherapy work,how does immunother,how to reduce the side effects of immunotherapy,types of immunotherapy,cancer treatment options,bone marrow transplant,t cell transfer therapy,immune checkpoint inhibitors,scripps cancer center",29,"Nonprofits & Activism","Health,Knowledge",PT4M45S,285,2d,hd,true,en,en,https://i.ytimg.com/vi/QLSVYzElgtg/maxresdefault.jpg,,,,,193,4,,0,0
13,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",W21D5v6o83A,2025-02-04T20:49:39Z,"2025-02-04 20:49:39","Prostate Cancer: How Is It Diagnosed and Treated? with Ramsey Chickali, MD | San Diego Health","Prostate cancer is one of the most common types of cancer among men—in fact, one in eight men will develop prostate cancer at some point during his lifetime. When found in its earliest stages, prostate cancer is highly treatable; the five-year survival rate for early-stage prostate cancer is 99%. In this video, San Diego Health host Susan Taylor talks with Scripps urologist Ramsey Chichakli, MD, about diagnosing and treating prostate cancer. Learn more: https://www.scripps.org/7916yt 00:22 - How do you diagnose and treat prostate cancer? 00:36 - What is the prostate? 01:11 - How common is prostate cancer? 01:20 - What is the death rate? 01:33 - How many men are diagnosed in the U.S? 01:51 - Is it genetic? 02:07 - Can women also get prostate cancer? 02:28 - What are the symptoms of prostate cancer? 02:42 - What age do you start screening for prostate cancer? 03:02 - How often do you screen? 03:12 - What are the issues of a swollen prostate? 03:42 - How do you avoid prostate cancer? 04:17 - Can you feel a swollen prostate? 04:27 - How do you diagnose prostate cancer? 04:46 - What if your blood test is negative? 05:03 - What tests are recommended? 05:16 - How do you treat prostate cancer? 05:40 - What surgery is available? 06:11 - How does it affect the body? 06:53 - How long does the recovery take? 07:17 - When should men go see a doctor? 07:43 - Any final thoughts, doctor? 08:12 - Want more critical information about your health?","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,prostate cancer,prostate exam,prostate surgery,prostate,prostate cancer symptoms,prostate biopsy procedure,prostate health,prostate biopsy,prostate doctor,cancer diagnosis,cancer symptoms in men,cancer symptoms,what is prostate cancer,what is prostate cancer symptoms,prostate cancer treatment,cancer treatment",28,"Science & Technology","Health,Knowledge",PT8M31S,511,2d,hd,true,en,en,https://i.ytimg.com/vi/W21D5v6o83A/maxresdefault.jpg,,,,,83,2,,0,0
14,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",lawY4u3Yjsk,2024-12-11T19:58:43Z,"2024-12-11 19:58:43","Scripps Pediatrician Scarlett Chen, MD","Pediatrician Scarlett Chen, MD, provides comprehensive and compassionate care for newborns, children and adolescents, focusing on prevention and evidence-based medicine. Learn more: https://www.scripps.org/scdrbioyt","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,Scripps pediatrician,Scripps physician,San diego pediatrician,San diego primary care,scripps primary care in san diego,scripps pediatrician,Rancho Bernardo pediatrician,scripps pediatrician Rancho Bernardo,Dr. Scarlett Chen,Dr. Chen,Scarlett Chen MD,North County peditrician",29,"Nonprofits & Activism",Health,PT1M31S,91,2d,hd,true,en,en,https://i.ytimg.com/vi/lawY4u3Yjsk/maxresdefault.jpg,,,,,266,1,,0,0
15,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",31P8U2Mp0S8,2024-11-15T17:11:45Z,"2024-11-15 17:11:45","How to Pick a Pediatrician? with Dania Lindenberg, MD | San Diego Health","Pediatricians are physicians who specialize in caring for children from birth through childhood and adolescence to the end of their teenage years. Your child’s pediatrician is a significant partner in their health and development, and when you’re expecting a baby, it’s important to find someone who is a good fit for your family. Moreover, it's extremely helpful for everyone to have a pediatrician in place well before giving birth. In this video, San Diego Health host Susan Taylor talks with Scripps pediatrician Dania Lindenberg, MD, about choosing a pediatrician who is right for you and your child. Learn more: https://www.scripps.org/7901yt 0:27 - How do you pick a pediatrician who is right for you? 0:42 - What is the role of the pediatrician? 1:03 - What should you be looking for when choosing a pediatrician? 1:30 - What kind of research should you be doing when you are looking for a pediatrician? 2:00 - What kind of services does the pediatrician offer? 2:37 - What should you consider when finding a doctor who fits your needs? 2:42 - What kind of things are important to you as a patient? 3:08 - What services are offered if your baby is sick after office hours? 3:40 - What about it being a group practice? 4:19 - What about talking to the mom about breastfeeding, and do you offer breastfeeding support as well? 4:45 - If the mom has given birth to a boy, what about circumcision for that male infant? 5:10 - After you've given birth, should you expect the pediatrician to come to the hospital to see your newborn? 5:46 - When you get home from the hospital, how soon should you be making an appointment to see the pediatrician? 6:34 - When should moms-to-be set up a time to meet and greet their new pediatrician? 7:07 - Any final thoughts, doctor? 8:03 - Want more critical information about your health?","health,scripps health,scripps,san diego,healthcare,health care,doctor,primary care,primary care physician,primary care doctor,primary care network,how to choose a primary care physician,san diego primary care,scripps primary care physician,how to choose a primary care doctor,choosing a primary care doctor,scripps primary care,primary health care,how to choose a doctor,scripps doctor,how to pick a primary care provider,how to pick a doctor",29,"Nonprofits & Activism","Health,Knowledge",PT8M22S,502,2d,hd,true,en,en,https://i.ytimg.com/vi/31P8U2Mp0S8/maxresdefault.jpg,,,,,112,0,,0,0
16,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",ku7o42ePcfE,2024-11-08T18:24:43Z,"2024-11-08 18:24:43","Scripps Neurologist Nicholas Jonas, MD","Nicholas Jonas, MD, provides neurology care in San Diego. He focuses on clinical neurophysiology and epilepsy. Learn more: https://www.scripps.org/drbionjyt","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,scripps neurologist physician,san diego neurologist physician,epilepsy care in san diego,scripps epilepsy care in san diego",29,"Nonprofits & Activism","Health,Knowledge",PT2M1S,121,2d,hd,true,en,en,https://i.ytimg.com/vi/ku7o42ePcfE/maxresdefault.jpg,,,,,360,2,,0,0
17,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",XBs86wlJkHs,2024-10-22T15:59:54Z,"2024-10-22 15:59:54","What Is Heart Failure? with Rola Khedraki, MD | San Diego Health","The words “heart failure” may sound alarming, but they don’t mean that the heart has completely stopped beating. Rather, heart failure means that the heart is not pumping enough blood to meet the body's needs—and while it certainly is a serious condition, it is not an instant death sentence. Heart failure affects more than 5 million people each year. In this video, San Diego Health host Susan Taylor talks with Scripps heart failure and transplant cardiologist Rola Khedraki, MD, about what causes heart failure and how it is treated. Learn more: https://www.scripps.org/7894yt 0:29 - What happens when the heart starts to fail? 0:59 - Whats the difference between heart failure and heart attack? 1:37 - Who is most at risk for heart failure? 2:22 - What are the symptoms of heart failure? 2:39 - What causes heart failure? 3:32 - How do you diagnose heart failure? 4:10 - What is congestive heart failure? 4:36 - What is systolic heart failure versus diastolic heart failure? 8:35 - Can heart failure be reversed? 9:10 - How long can you live with heart failure? 9:51 - Is there anything that you can do to prevent heart failure? 10:25 - What is the most Important piece of advice that you would give to someone who is concerned about heart failure?","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,heart failure,heart attack,congestive heart failure,heart attack symptoms,heart failure symptoms,heart attacks,symptoms of a heart attack,heart,heart failure treatment,signs of heart attack,heart attack treatment,heart failure causes,systolic heart failure,diastolic heart failure,heart attack causes,what is a heart attack,what causes a heart attack,what causes heart failure",29,"Nonprofits & Activism","Health,Knowledge",PT11M59S,719,2d,hd,true,en,en,https://i.ytimg.com/vi/XBs86wlJkHs/maxresdefault.jpg,,,,,960,8,,0,5
18,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",dfocB0Zthas,2024-10-18T15:26:20Z,"2024-10-18 15:26:20","Sports Medicine Specialist Bahrom Firozgary, MD","Bahrom Firozgary, MD, is a sports medicine specialist who treats patients of all activity levels, using the most advanced techniques to help them reach their health and fitness goals. Learn more: https://www.scripps.org/bfdrbioyt","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,sports medicine,sports medicine expert,sports medicine specialist,orthopedic injury,orthopedic treatment,sports injury,sports injury treatment,weekend warrior,professional athlete care",29,"Nonprofits & Activism","Health,Physical_fitness",PT1M43S,103,2d,hd,true,en,en,https://i.ytimg.com/vi/dfocB0Zthas/maxresdefault.jpg,,,,,494,5,,0,4
19,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",DxTRzpxg0Ek,2024-10-08T18:52:00Z,"2024-10-08 18:52:00","E-bike Safety for Older Adults with Walter Biffl, MD","The growing concern for environmentally friendly transportation, coupled with the skyrocketing popularity of electric bicycles, is making bicycles one of the top choices for getting around. Cycling is a great form of exercise and a fun way to travel, but it comes with safety risks. Falls, collisions with cars, pedestrians or other cyclists, and additional hazards injure more than 45,000 cyclists in the United States every year. According to the Centers for Disease Control and Prevention, people over age 55 have the highest number of bicycle-related deaths. In this video, San Diego Health host Susan Taylor talks about bike safety for older adults with Scripps trauma surgeon and medical director of trauma and acute care surgery Walter Biffl, MD, and trauma injury prevention coordinator Paige Colburn-Hargis. Learn more: https://www.scripps.org/7890yt 0:57 - Why is there an increase in injuries for bikers? 1:11 - What's the cause of these bike injuries? 1:43 - What kind of injuries do you see in bike accidents? 1:47 - How serious are the injuries from bike accidents? 2:10 - How does medical issues as you age impact riding a bike? 3:02 - What about cars hitting bikers? 3:41 - What about electric bikes compared to regular bikes? 4:10 - Is balance more difficult on e-bikes? 4:32 - How do you stay safe while out biking? 6:02 - How do you make your direction known on a bike? 7:28 - What should you be looking for as you approach each driveway? 8:02 - Where should you ride on a one way road? 8:51 - What is the door zone? 9:18 - What kind of injuries come from being hit by a door on a bike? 9:34 - What about riding in a neighborhood with a lot of driveways? 9:59 - Where should you be on that roundabout as you're coming into it on the bicycle or the e-bike? 10:38 - How do you increase your visibility when you're out riding a bike? 12:06 - How important is a helmet? 14:37 - How should you let others know what you are doing when you're on the bike?","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,bike,bike safety,electronic bike,ebike,bikes,e bike,e-bike,electric bike,bicycle,cycling,e bikes,bicycle safety,safety,helmet,electric bike safety,electric bikes,ebike safety,bike skills,bike riding,electric bicycle,cyclist,biking",29,"Nonprofits & Activism","Health,Knowledge",PT16M32S,992,2d,hd,true,en,en,https://i.ytimg.com/vi/DxTRzpxg0Ek/maxresdefault.jpg,,,,,338,4,,0,0
20,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",f0cuJjgdHro,2024-09-27T19:12:02Z,"2024-09-27 19:12:02","Family Physician Zariah Chappell, MD","Family physician Zariah Chappell, MD, provides comprehensive primary care services to all ages. She focuses on preventive care, mental health and women's health. Learn more: https://www.scripps.org/drbiozcyt","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,scripps primary care physician,scripps family physician,scripps family medicine physician,scripps primary care in San Marcos,San Marcos family medicine physician,Dr. Chappell,Dr. Zariah Chappell,Zariah Chappell,MD",29,"Nonprofits & Activism",Health,PT1M45S,105,2d,hd,true,en,en,https://i.ytimg.com/vi/f0cuJjgdHro/maxresdefault.jpg,,,,,546,2,,0,0
21,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",vvnE8TQDNnM,2024-09-24T18:41:44Z,"2024-09-24 18:41:44","Headaches: How to Diagnose and Treat Them with Emily Rubenstein Engel, MD","Almost everybody gets a headache once in a while, and in many cases, time and over-the-counter pain relievers are all that’s needed to alleviate discomfort. However, for 45 million Americans, recurring headaches are a chronic condition that can greatly affect their quality of life, especially if they are not easily treated.vWhile headaches are common, frequent headaches are not normal. In this video, San Diego Health host Susan Taylor talks about headaches and how to treat them with Emily Rubenstein Engel, MD, a neurologist and director of the Dalessio Headache Center at Scripps Clinic. Learn more: https://www.scripps.org/7881yt 0:38 - What are migraines? 1:55 - How do you treat migraines? 2:15 - What role do hormones have in migraines? 2:45 - How can lifestyle changes help your migraines? 3:25 - How do you treat migraines? 3:50 - What is the cause of chronic daily headaches? 4:18 - What is a cluster headache? 4:50 - How do you treat a cluster headache? 5:08 - Can a headache be caused by medication? 5:28 - What is a tension headache? 5:40 - What causes a tension headache? 6:19 - How do you treat a tension headache? 6:40 - What is a sleep related headache? 7:07 - How do you assess someone with a headache? 7:30 - What are the treatments for headaches? 8:01 - How can biofeedback, botox, and lifestyle help? 8:33 - What is an occipital nerve block? 8:53 - What is occipital neuralgia? 9:09 - How can you prevent migraines? 9:30 - When should you see a doctor?","health,scripps health,scripps,san diego,california,healthcare,health care,doctor,Occipital neuralgia,occipital nerve block,migraines,headaches,chronic headache,cluster headache,hormonal headache,sleep and headaches,tension headache,headache treatment,migraine treatment,migraine symptoms,headache symptoms,migraine diagnosis,headache diagnosis,headache relief,neurology,tension headache treatment,cluster headache treatment",29,"Nonprofits & Activism",Health,PT10M57S,657,2d,hd,true,en,en,https://i.ytimg.com/vi/vvnE8TQDNnM/maxresdefault.jpg,,,,,829,6,,0,0
22,UCLMLmfKSCBVFR8HpcjSu2lQ,"Scripps Health",0fZq-lhgkSU,2024-09-20T20:40:02Z,"2024-09-20 20:40:02","Kelly O'Connor Patient Story","After successful treatment for breast cancer at Scripps, Kelly O’Connor quit her job and now helps others through their cancer journey. Learn more: https://www.scripps.org/7755yt","health,scripps health,scripps,san diego,california,healthcare,health care,doctor",29,"Nonprofits & Activism",Health,PT2M54S,174,2d,hd,true,en,en,https://i.ytimg.com/vi/0fZq-lhgkSU/maxresdefault.jpg,,,,,298,2,,0,0
